onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	3472535.010217	n03472535_10217	585	585	n/a
40	8	1	4409515.008358	n04409515_8358	1040	1040	n/a
48	8	1	4373894.043971	n04373894_43971	1006	1006	n/a
56	8	1	4146614.010473	n04146614_10473	890	890	n/a
64	8	1	2843158.009764	n02843158_9764	392	392	n/a
72	8	1	3642806.013072	n03642806_13072	689	689	n/a
80	8	1	7756951.017047	n07756951_17047	1157	1157	n/a
88	8	1	2131653.010825	n02131653_10825	185	185	n/a
96	8	1	3187595.005735	n03187595_5735	475	475	n/a
104	8	1	1772222.012605	n01772222_12605	70	70	n/a
112	8	1	4272054.038478	n04272054_38478	964	964	n/a
120	8	1	2508213.005695	n02508213_5695	311	311	n/a
128	8	1	3746005.004198	n03746005_4198	738	738	n/a
136	8	1	1784675.022328	n01784675_22328	79	79	n/a
144	8	1	3607659.003955	n03607659_3955	659	659	n/a
152	8	1	12596148.007468	n12596148_7468	1191	1191	n/a
160	8	1	2439033.017123	n02439033_17123	260	260	n/a
168	8	1	3400231.013472	n03400231_13472	545	545	n/a
176	8	1	3544143.003031	n03544143_3031	645	645	n/a
184	8	2	3544143.003031	n03544143_3031	645	645	185.042658
192	8	1	4180888.001515	n04180888_1515	914	914	n/a
200	8	1	4255586.000449	n04255586_449	957	957	n/a
208	8	1	4086273.022571	n04086273_22571	860	860	n/a
216	8	1	2800213.008939	n02800213_8939	352	352	n/a
224	8	1	1770393.021218	n01770393_21218	61	61	n/a
232	8	1	2882647.013757	n02882647_13757	393	393	n/a
240	8	1	4376876.010149	n04376876_10149	1009	1009	n/a
248	8	1	4090263.024512	n04090263_24512	868	868	n/a
256	8	1	3886762.007939	n03886762_7939	799	799	n/a
264	8	1	2054036.019199	n02054036_19199	148	148	n/a
272	8	1	3918737.027172	n03918737_27172	806	806	n/a
280	8	1	3646296.004808	n03646296_4808	700	700	n/a
288	8	2	3646296.004808	n03646296_4808	700	700	289.045628
296	8	1	3494278.042246	n03494278_42246	608	608	n/a
304	8	1	3394916.041444	n03394916_41444	535	535	n/a
312	8	1	4225987.013452	n04225987_13452	930	930	n/a
320	8	1	3837869.006421	n03837869_6421	789	789	n/a
328	8	1	4587559.007411	n04587559_7411	1120	1120	n/a
336	8	2	4587559.007411	n04587559_7411	1120	1120	337.044695
344	8	1	3541923.004023	n03541923_4023	630	630	n/a
352	8	1	2391049.007263	n02391049_7263	247	247	n/a
360	8	1	4123740.015423	n04123740_15423	885	885	n/a
368	8	1	2236241.008966	n02236241_8966	216	216	n/a
376	8	1	2432983.016049	n02432983_16049	250	250	n/a
384	8	1	3602883.022505	n03602883_22505	655	655	n/a
392	8	2	3602883.022505	n03602883_22505	655	655	393.051591
400	8	1	4497801.000760	n04497801_760	1103	1103	n/a
408	8	1	3079230.013074	n03079230_13074	449	449	n/a
416	8	1	2226429.011460	n02226429_11460	193	193	n/a
424	8	1	2808440.043249	n02808440_43249	366	366	n/a
432	8	1	2233338.013505	n02233338_13505	202	202	n/a
440	8	1	2841315.035046	n02841315_35046	384	384	n/a
448	8	2	2841315.035046	n02841315_35046	384	384	449.055300
456	8	1	1768244.009890	n01768244_9890	56	56	n/a
464	8	1	3335030.054164	n03335030_54164	512	512	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
