onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	1639765.032862	n01639765_32862	10	10	n/a
40	8	1	4442312.024134	n04442312_24134	1071	1071	n/a
48	8	1	2800213.017884	n02800213_17884	348	348	n/a
56	8	1	3612010.002887	n03612010_2887	676	676	n/a
64	8	1	1770393.028281	n01770393_28281	63	63	n/a
72	8	1	4477387.007671	n04477387_7671	1087	1087	n/a
80	8	1	2766534.064673	n02766534_64673	328	328	n/a
88	8	1	3623556.008389	n03623556_8389	687	687	n/a
96	8	1	1768244.011944	n01768244_11944	50	50	n/a
104	8	1	4398044.031041	n04398044_31041	1023	1023	n/a
112	8	1	2808440.001235	n02808440_1235	361	361	n/a
120	8	1	4197391.018597	n04197391_18597	924	924	n/a
128	8	1	4090263.006394	n04090263_6394	871	871	n/a
136	8	1	3425413.018382	n03425413_18382	555	555	n/a
144	8	1	2005790.011821	n02005790_11821	139	139	n/a
152	8	1	2054036.012238	n02054036_12238	145	145	n/a
160	8	1	2131653.005107	n02131653_5107	190	190	n/a
168	8	1	7734017.004118	n07734017_4118	1141	1141	n/a
176	8	1	3815615.029630	n03815615_29630	781	781	n/a
184	8	2	3815615.029630	n03815615_29630	781	781	185.045930
192	8	1	3602883.012467	n03602883_12467	651	651	n/a
200	8	1	3950228.027533	n03950228_27533	820	820	n/a
208	8	1	4482393.026587	n04482393_26587	1095	1095	n/a
216	8	1	2445715.013221	n02445715_13221	267	267	n/a
224	8	1	4255586.000878	n04255586_878	960	960	n/a
232	8	1	2236241.001360	n02236241_1360	209	209	n/a
240	8	1	3494278.040471	n03494278_40471	607	607	n/a
248	8	1	3038480.000279	n03038480_279	436	436	n/a
256	8	1	7756951.018174	n07756951_18174	1159	1159	n/a
264	8	1	1645776.009576	n01645776_9576	22	22	n/a
272	8	1	4409806.005820	n04409806_5820	1045	1045	n/a
280	8	1	2480855.018583	n02480855_18583	285	285	n/a
288	8	2	2480855.018583	n02480855_18583	285	285	289.208317
296	8	1	2974003.004448	n02974003_4448	420	420	n/a
304	8	1	3472535.010217	n03472535_10217	585	585	n/a
312	8	1	3445777.009793	n03445777_9793	576	576	n/a
320	8	1	4409515.002581	n04409515_2581	1036	1036	n/a
328	8	1	7758680.019085	n07758680_19085	1167	1167	n/a
336	8	2	7758680.019085	n07758680_19085	1167	1167	337.037077
344	8	1	4225987.006162	n04225987_6162	932	932	n/a
352	8	1	2084071.023836	n02084071_23836	172	172	n/a
360	8	1	2439033.004722	n02439033_4722	261	261	n/a
368	8	1	4419073.013393	n04419073_13393	1059	1059	n/a
376	8	1	2802215.021594	n02802215_21594	356	356	n/a
384	8	1	3649909.013625	n03649909_13625	707	707	n/a
392	8	2	3649909.013625	n03649909_13625	707	707	393.168413
400	8	1	3261776.031671	n03261776_31671	503	503	n/a
408	8	1	1726692.008975	n01726692_8975	47	47	n/a
416	8	1	3609235.001655	n03609235_1655	666	666	n/a
424	8	1	3359137.019465	n03359137_19465	522	522	n/a
432	8	1	3394916.023304	n03394916_23304	530	530	n/a
440	8	1	4113406.013944	n04113406_13944	874	874	n/a
448	8	2	4113406.013944	n04113406_13944	874	874	449.049057
456	8	1	3085013.024642	n03085013_24642	464	464	n/a
464	8	1	1664990.016740	n01664990_16740	27	27	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
