onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0.0
32	8	1	2068974.004884	0.0
40	8	1	3445777.006926	0.0
48	8	1	3721384.036929	0.0
56	8	2	3721384.036929	57.02823492
64	8	1	4373894.041541001	0.0
72	8	1	4320973.0094	0.0
80	8	1	7758680.017888	0.0
88	8	1	2374451.011539	0.0
96	8	1	3837869.005857	0.0
104	8	1	3746005.004914	0.0
112	8	1	2054036.0170990003	0.0
120	8	1	3436182.0051370002	0.0
128	8	1	3609235.0038010003	0.0
136	8	1	3494278.027938	0.0
144	8	1	4477387.007585	0.0
152	8	1	2799175.009738	0.0
160	8	2	2799175.009738	161.039252414
168	8	1	2481823.015941	0.0
176	8	2	2481823.015941	177.03864355299999
184	8	1	1704323.009812	0.0
192	8	1	3261776.025824	0.0
200	8	1	1664990.019923	0.0
208	8	1	3335030.021952	0.0
216	8	2	3335030.021952	217.03675262099998
224	8	1	4401680.036641001	0.0
232	8	1	2226429.017436	0.0
240	8	1	3760671.0064339996	0.0
248	8	1	3649909.0195629997	0.0
256	8	1	4398044.014381	0.0
264	8	1	4086273.003464	0.0
272	8	1	3467796.004268	0.0
280	8	2	3467796.004268	281.033140522
288	8	1	3085219.0042669997	0.0
296	8	1	3544143.001497	0.0
304	8	1	2841315.024352	0.0
312	8	1	1963571.019866	0.0
320	8	1	4272054.015977	0.0
328	8	1	2391049.010452	0.0
336	8	1	2445715.005508	0.0
344	8	1	2974003.008812	0.0
352	8	1	2843158.008492	0.0
360	8	1	3359137.0311189997	0.0
368	8	1	4233124.014573	0.0
376	8	1	4113406.023511	0.0
384	8	1	4591713.002309999	0.0
392	8	1	3792782.0084129996	0.0
400	8	1	4313503.021714	0.0
408	8	1	2472293.0134529998	0.0
416	8	1	4442441.005096	0.0
424	8	1	4197391.015574	0.0
432	8	1	4412416.008901	0.0
440	8	1	2692877.017833	0.0
448	8	1	4409515.002580999	0.0
456	8	1	2802215.006616	0.0
464	8	1	4044716.0195269994	0.0
472	6	-2	n/a	0.0
