onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0
32	8	1	3790512.012009	0.0
40	8	1	3397947.010813	0.0
48	8	1	3394916.041444	0.0
56	8	2	3394916.041444	57.0448018843
64	8	1	3609235.010979	0.0
72	8	2	3609235.010979	73.0442323927
80	8	1	4409515.008358	0.0
88	8	1	4180888.005987	0.0
96	8	1	3602883.010003	0.0
104	8	1	3607659.008199	0.0
112	8	1	3209910.022305	0.0
120	8	1	1772222.013749	0.0
128	8	1	4154565.035063	0.0
136	8	1	7734017.012439	0.0
144	8	1	1877134.011991	0.0
152	8	1	2943871.009326	0.0
160	8	1	2131653.006220	0.0
168	8	1	2233338.001068	0.0
176	8	1	4070727.016664	0.0
184	8	1	3255030.011168	0.0
192	8	1	1970164.028566	0.0
200	8	1	4146614.004965	0.0
208	8	1	2084071.027182	0.0
216	8	1	4412416.017390	0.0
224	8	1	4254680.010097	0.0
232	8	1	2005790.010287	0.0
240	8	1	2882647.023990	0.0
248	8	1	13111881.011914	0.0
256	8	1	3544143.001497	0.0
264	8	1	4442441.007198	0.0
272	8	1	4255586.004487	0.0
280	8	1	3543603.009964	0.0
288	8	1	3400231.005694	0.0
296	8	1	1639765.040261	0.0
304	8	1	2374451.015307	0.0
312	8	2	2374451.015307	314.041777085
320	8	1	4168199.010620	0.0
328	8	1	4612026.006008	0.0
336	8	1	4555897.013510	0.0
344	8	1	4442312.010246	0.0
352	8	1	2998003.001995	0.0
360	8	1	3721384.028561	0.0
368	8	2	3721384.028561	369.441244562
376	8	1	4320973.005946	0.0
384	8	1	2346627.022283	0.0
392	8	1	3345487.006365	0.0
400	8	1	3612010.010712	0.0
408	8	2	3612010.010712	409.064654582
416	8	1	2445715.015094	0.0
424	8	1	4044716.010424	0.0
432	8	1	3646296.005631	0.0
440	8	1	1726692.018809	0.0
448	8	1	1787835.011338	0.0
456	8	1	3472535.021289	0.0
464	8	1	3665924.049231	0.0
472	6	-2	n/a	0
