onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0
32	8	1	3760671.010975	0.0
40	8	1	3063599.003835	0.0
48	8	1	4587559.012714	0.0
56	8	1	4313503.023067	0.0
64	8	1	2005790.001902	0.0
72	8	1	4146614.016469	0.0
80	8	1	2131653.013952	0.0
88	8	1	3793489.016155	0.0
96	8	1	3085219.007432	0.0
104	8	1	4482393.019492	0.0
112	8	1	1772222.013749	0.0
120	8	1	3541923.011509	0.0
128	8	2	3541923.011509	129.049405593
136	8	1	7758680.013497	0.0
144	8	1	3483823.006872	0.0
152	8	1	3924679.009022	0.0
160	8	1	3544143.008694	0.0
168	8	1	12596148.006943	0.0
176	8	1	2055803.007345	0.0
184	8	1	2480855.013432	0.0
192	8	1	4273569.014844	0.0
200	8	1	1970164.023221	0.0
208	8	1	4284002.014660	0.0
216	8	1	1787835.013550	0.0
224	8	1	2236241.003660	0.0
232	8	2	2236241.003660	233.025778802
240	8	1	2943871.005579	0.0
248	8	1	2439033.011666	0.0
256	8	1	4255586.000062	0.0
264	8	1	3646296.010069	0.0
272	8	1	3394916.047877	0.0
280	8	1	2766534.064673	0.0
288	8	1	3837869.005198	0.0
296	8	1	3496296.014114	0.0
304	8	1	4113406.025414	0.0
312	8	2	4113406.025414	313.188100062
320	8	1	3612010.009076	0.0
328	8	1	1518878.010042	0.0
336	8	1	2841315.018830	0.0
344	8	1	2885462.013911	0.0
352	8	1	3543603.007440	0.0
360	8	2	3543603.007440	361.034434343
368	8	1	2084071.021054	0.0
376	8	1	2090827.009359	0.0
384	8	1	4272054.053265	0.0
392	8	2	4272054.053265	393.032695416
400	8	1	1833805.013294	0.0
408	8	1	3467796.004268	0.0
416	8	1	2472293.046249	0.0
424	8	1	4477387.004979	0.0
432	8	1	4497801.011780	0.0
440	8	1	3085013.020689	0.0
448	8	1	4409806.013419	0.0
456	8	1	3187595.009726	0.0
464	8	1	2374451.015307	0.0
472	6	-2	n/a	0
