onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0.0
32	8	1	3649909.01605	0.0
40	8	2	3649909.01605	41.1258945721
48	8	1	2808440.015163	0.0
56	8	1	3397947.008954	0.0
64	8	1	4044716.008619	0.0
72	8	1	3425413.020974	0.0
80	8	1	2445715.003558	0.0
88	8	1	1664990.0191290001	0.0
96	8	1	1784675.0207729999	0.0
104	8	1	3623556.017722	0.0
112	8	1	2766534.018271	0.0
120	8	1	1787835.013122	0.0
128	8	2	1787835.013122	129.04632911
136	8	1	3790512.0415199995	0.0
144	8	1	4482393.01327	0.0
152	8	2	4482393.01327	153.04008378
160	8	1	4497801.01178	0.0
168	8	1	3982430.026431	0.0
176	8	1	3544143.018625	0.0
184	8	1	3335030.0418669996	0.0
192	8	1	3187595.003646	0.0
200	8	1	2317335.0305080004	0.0
208	8	1	3079230.03306	0.0
216	8	1	4254680.010097	0.0
224	8	1	3642806.015854	0.0
232	8	1	1639765.0402610002	0.0
240	8	1	2799175.007198	0.0
248	8	1	3721384.014643	0.0
256	8	1	2233338.003494	0.0
264	8	1	1833805.0090889998	0.0
272	8	1	4587559.006132	0.0
280	8	1	4233124.024091001	0.0
288	8	1	3467796.005051	0.0
296	8	1	2131653.00622	0.0
304	8	1	7734017.002386	0.0
312	8	1	11978233.028156	0.0
320	8	1	4412416.014153	0.0
328	8	2	4412416.014153	329.04525596900004
336	8	1	2084071.027182	0.0
344	8	1	3063599.0038349996	0.0
352	8	1	2800213.015518	0.0
360	8	1	2802215.021594	0.0
368	8	1	4086273.0378550002	0.0
376	8	1	3793489.007412	0.0
384	8	1	2346627.0222830004	0.0
392	8	1	2974003.00674	0.0
400	8	1	4070727.021435	0.0
408	8	1	3918737.008191	0.0
416	8	1	3445777.0105870003	0.0
424	8	1	3085219.007432	0.0
432	8	2	3085219.007432	433.047356793
440	8	1	3400231.0081080003	0.0
448	8	1	2472293.0462490004	0.0
456	8	1	3760671.0096690003	0.0
464	8	1	1970164.0126029998	0.0
472	6	-2	n/a	0.0
