onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0.0
32	8	1	1518878.010042	0.0
40	8	1	2808440.005873	0.0
48	8	1	4398044.018539	0.0
56	8	1	3187595.000091	0.0
64	8	1	3793489.0161550003	0.0
72	8	1	1963571.01928	0.0
80	8	1	4233124.017123001	0.0
88	8	1	3038480.0001990004	0.0
96	8	2	3038480.0001990004	97.033349155
104	8	1	1855672.015809	0.0
112	8	1	2692877.007319	0.0
120	8	1	3918737.019975	0.0
128	8	2	3918737.019975	129.03103340200002
136	8	1	1833805.0118900002	0.0
144	8	1	2843158.00649	0.0
152	8	1	3359137.044522	0.0
160	8	1	4225987.0068769995	0.0
168	8	1	4123740.0070089996	0.0
176	8	1	3079230.022337	0.0
184	8	1	4273569.017297	0.0
192	8	1	1704323.010239	0.0
200	8	1	12596148.004874	0.0
208	8	2	12596148.004874	209.04409859400002
216	8	1	3837869.005857	0.0
224	8	1	3642806.0130720004	0.0
232	8	1	1944390.020511	0.0
240	8	1	4587559.011491001	0.0
248	8	1	3496296.014487	0.0
256	8	1	2317335.0305080004	0.0
264	8	2	2317335.0305080004	265.041291926
272	8	1	4482393.014854	0.0
280	8	2	4482393.014854	281.190754135
288	8	1	2814860.0330060003	0.0
296	8	1	3512147.0004889998	0.0
304	8	1	2439033.0171229998	0.0
312	8	1	2090827.010084	0.0
320	8	1	3483823.008564	0.0
328	8	1	1768244.0077880002	0.0
336	8	1	3649909.024607	0.0
344	8	1	4497801.014007	0.0
352	8	1	7758680.014680999	0.0
360	8	1	2766534.0159759996	0.0
368	8	1	3760671.0096690003	0.0
376	8	1	4419073.014805	0.0
384	8	1	2236241.00366	0.0
392	8	1	4313503.019773	0.0
400	8	1	4409806.007672	0.0
408	8	1	1770393.010195	0.0
416	8	1	3623556.009879	0.0
424	8	1	7734744.013894999	0.0
432	8	1	3436182.0094339997	0.0
440	8	1	3085219.007432	0.0
448	8	1	4090263.007624	0.0
456	8	1	4086273.022571	0.0
464	8	1	3815615.0198239996	0.0
472	6	-2	n/a	0.0
