onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0.0
32	8	1	3886762.0125680002	0.0
40	8	1	4409515.0037980005	0.0
48	8	1	2841315.014915	0.0
56	8	1	3467796.002261	0.0
64	8	2	3467796.002261	65.0306766387
72	8	1	2131653.005107	0.0
80	8	1	4273569.013211	0.0
88	8	2	4273569.013211	89.0307111302
96	8	1	3642806.022775	0.0
104	8	1	3602883.010003	0.0
112	8	1	4591713.002309999	0.0
120	8	1	3793489.010094	0.0
128	8	1	2481823.018421	0.0
136	8	1	2843158.00649	0.0
144	8	1	1772222.0126049998	0.0
152	8	1	3425413.021553	0.0
160	8	1	13111881.028475	0.0
168	8	1	2439033.0171229998	0.0
176	8	1	3646296.005631	0.0
184	8	1	4233124.024091001	0.0
192	8	1	4254680.002701	0.0
200	8	1	2084071.017818	0.0
208	8	1	2769748.015626	0.0
216	8	1	3436182.007185	0.0
224	8	1	2226429.0143110002	0.0
232	8	1	1726692.00909	0.0
240	8	1	2480855.011704	0.0
248	8	1	4044716.0136010004	0.0
256	8	1	2472293.0242669997	0.0
264	8	1	3815615.0198239996	0.0
272	8	1	4272054.056965	0.0
280	8	2	4272054.056965	281.033499537
288	8	1	1784675.0223279998	0.0
296	8	1	2508213.007987	0.0
304	8	2	2508213.007987	305.03405504200003
312	8	1	3397947.0019259998	0.0
320	8	1	2943871.0093259998	0.0
328	8	1	2445715.012246	0.0
336	8	1	1877134.010662	0.0
344	8	1	3918737.022699	0.0
352	8	1	2692877.017833	0.0
360	8	1	2808440.015163	0.0
368	8	1	3335030.018236	0.0
376	8	2	3335030.018236	377.030897691
384	8	1	1963571.019866	0.0
392	8	1	4225987.0068769995	0.0
400	8	1	2391049.008178	0.0
408	8	1	3472535.00019	0.0
416	8	1	3359137.026112	0.0
424	8	1	3394916.041444	0.0
432	8	1	4482393.013686	0.0
440	8	1	4123740.014377	0.0
448	8	1	12596148.007468	0.0
456	8	1	3924679.0069069997	0.0
464	8	1	1787835.0121779998	0.0
472	6	-2	n/a	0.0
