onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0.0
32	8	1	4146614.0063660005	0.0
40	8	1	3760671.0064339996	0.0
48	8	1	2808440.048297	0.0
56	8	2	2808440.048297	57.3852699301
64	8	1	4419073.021368	0.0
72	8	1	2769748.052896	0.0
80	8	1	4086273.003464	0.0
88	8	1	1855672.0140799999	0.0
96	8	1	3359137.0418599998	0.0
104	8	1	3544143.008694	0.0
112	8	1	3792782.01314	0.0
120	8	1	3793489.013628	0.0
128	8	1	2481823.023004	0.0
136	8	1	2799175.015265	0.0
144	8	1	3038480.001066	0.0
152	8	1	3982430.026431	0.0
160	8	1	3261776.024181	0.0
168	8	1	2084071.0282490002	0.0
176	8	1	4373894.016025	0.0
184	8	1	4154565.0174559997	0.0
192	8	1	4168199.0108970003	0.0
200	8	2	4168199.0108970003	201.02438795400002
208	8	1	3079230.020064	0.0
216	8	2	3079230.020064	217.092790381
224	8	1	4412416.012151	0.0
232	8	1	3918737.01524	0.0
240	8	1	3467796.004268	0.0
248	8	1	3085013.024313	0.0
256	8	1	1787835.0101279998	0.0
264	8	1	4009552.0172010004	0.0
272	8	1	2432983.024646	0.0
280	8	1	1726692.00909	0.0
288	8	1	3255030.003029	0.0
296	8	1	3665924.055985	0.0
304	8	1	4254680.002701	0.0
312	8	1	3445777.006926	0.0
320	8	1	2885462.020113	0.0
328	8	1	2508213.003777	0.0
336	8	1	4233124.018339	0.0
344	8	1	3394916.047877	0.0
352	8	2	3394916.047877	353.03565428699994
360	8	1	2236241.007166	0.0
368	8	1	4612026.007911	0.0
376	8	1	4070727.009914	0.0
384	8	1	3924679.0069069997	0.0
392	8	1	7734017.006281	0.0
400	8	1	2233338.017552	0.0
408	8	2	2233338.017552	409.033197944
416	8	1	2055803.0078770001	0.0
424	8	1	3425413.016822	0.0
432	8	1	3400231.013472	0.0
440	8	1	4197391.015574	0.0
448	8	1	7756951.009462	0.0
456	8	1	2882647.020395	0.0
464	8	1	2843158.009764	0.0
472	6	-2	n/a	0.0
