onset	duration	event_type	stimulus_id	response_time
0	32	-1	n/a	0
32	8	1	1704323.008008	0.0
40	8	1	4254680.003842	0.0
48	8	1	4313503.022884	0.0
56	8	1	2843158.008492	0.0
64	8	1	1772222.010420	0.0
72	8	2	1772222.010420	73.4397272021
80	8	1	3609235.007270	0.0
88	8	1	3721384.003497	0.0
96	8	2	3721384.003497	97.5153741818
104	8	1	2799175.009738	0.0
112	8	1	2439033.015634	0.0
120	8	1	3760671.010975	0.0
128	8	1	3815615.005104	0.0
136	8	1	2005790.001902	0.0
144	8	1	4273569.013211	0.0
152	8	1	1639765.037122	0.0
160	8	1	4225987.006536	0.0
168	8	2	4225987.006536	171.376704389
176	8	1	2084071.017818	0.0
184	8	1	3085013.023800	0.0
192	8	1	4401680.024985	0.0
200	8	1	4612026.010008	0.0
208	8	1	3602883.022505	0.0
216	8	1	3665924.037592	0.0
224	8	1	3394916.036485	0.0
232	8	1	4044716.012763	0.0
240	8	1	2445715.010261	0.0
248	8	1	1833805.007892	0.0
256	8	1	1784675.015243	0.0
264	8	1	2374451.017284	0.0
272	8	1	4180888.003216	0.0
280	8	2	4180888.003216	282.037341193
288	8	1	3038480.007843	0.0
296	8	1	2346627.005663	0.0
304	8	1	3793489.010094	0.0
312	8	1	2068974.004003	0.0
320	8	1	3436182.012885	0.0
328	8	1	4197391.004733	0.0
336	8	1	3642806.021320	0.0
344	8	1	3425413.013788	0.0
352	8	2	3425413.013788	353.451503689
360	8	1	2226429.012778	0.0
368	8	1	12596148.006943	0.0
376	8	1	4373894.059446	0.0
384	8	1	2090827.013480	0.0
392	8	1	3079230.013074	0.0
400	8	1	3837869.005198	0.0
408	8	1	2882647.013757	0.0
416	8	1	3790512.023966	0.0
424	8	1	2943871.003559	0.0
432	8	1	4419073.011767	0.0
440	8	1	3541923.002848	0.0
448	8	1	3085219.005599	0.0
456	8	1	1877134.011344	0.0
464	8	1	2432983.016049	0.0
472	6	-2	n/a	0
