onset	duration	event_type	stimulus_id	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	4254680.003842	n04254680_3842	951	951	n/a
40	8	1	2233338.003494	n02233338_3494	206	206	n/a
48	8	1	3255030.004834	n03255030_4834	493	493	n/a
56	8	1	3924679.011429	n03924679_11429	809	809	n/a
64	8	1	3445777.009793	n03445777_9793	576	576	n/a
72	8	1	3646296.004808	n03646296_4808	700	700	n/a
80	8	1	4320973.021297	n04320973_21297	997	997	n/a
88	8	1	3400231.005694	n03400231_5694	551	551	n/a
96	8	1	3038480.007843	n03038480_7843	440	440	n/a
104	8	1	4273569.017297	n04273569_17297	973	973	n/a
112	8	1	1963571.028170	n01963571_28170	126	126	n/a
120	8	1	3837869.009127	n03837869_9127	792	792	n/a
128	8	1	3467796.005384	n03467796_5384	581	581	n/a
136	8	1	4612026.000770	n04612026_770	1135	1135	n/a
144	8	1	3397947.007453	n03397947_7453	542	542	n/a
152	8	1	1970164.030734	n01970164_30734	136	136	n/a
160	8	1	3602883.016220	n03602883_16220	654	654	n/a
168	8	1	4409515.002581	n04409515_2581	1036	1036	n/a
176	8	1	4146614.003266	n04146614_3266	892	892	n/a
184	8	2	4146614.003266	n04146614_3266	892	892	185.042671
192	8	1	3886762.018101	n03886762_18101	797	797	n/a
200	8	1	3612010.000871	n03612010_871	679	679	n/a
208	8	1	2226429.011460	n02226429_11460	193	193	n/a
216	8	1	3079230.033060	n03079230_33060	454	454	n/a
224	8	1	2508213.003777	n02508213_3777	310	310	n/a
232	8	1	3609235.003801	n03609235_3801	668	668	n/a
240	8	1	4409806.008542	n04409806_8542	1047	1047	n/a
248	8	1	2439033.006549	n02439033_6549	262	262	n/a
256	8	1	1770393.012152	n01770393_12152	58	58	n/a
264	8	1	4313503.017853	n04313503_17853	985	985	n/a
272	8	1	3746005.006174	n03746005_6174	741	741	n/a
280	8	1	1639765.032862	n01639765_32862	10	10	n/a
288	8	2	1639765.032862	n01639765_32862	10	10	289.046214
296	8	1	4555897.013510	n04555897_13510	1105	1105	n/a
304	8	1	4401680.029505	n04401680_29505	1031	1031	n/a
312	8	1	2943871.011050	n02943871_11050	410	410	n/a
320	8	1	4086273.012913	n04086273_12913	858	858	n/a
328	8	1	4009552.010330	n04009552_10330	833	833	n/a
336	8	2	4009552.010330	n04009552_10330	833	833	337.142677
344	8	1	13111881.009170	n13111881_9170	1200	1200	n/a
352	8	1	3472535.021289	n03472535_21289	588	588	n/a
360	8	1	7758680.012418	n07758680_12418	1162	1162	n/a
368	8	1	7734744.013895	n07734744_13895	1145	1145	n/a
376	8	1	12596148.003502	n12596148_3502	1185	1185	n/a
384	8	1	3394916.036485	n03394916_36485	534	534	n/a
392	8	2	3394916.036485	n03394916_36485	534	534	393.047426
400	8	1	1768244.009298	n01768244_9298	55	55	n/a
408	8	1	2005790.010287	n02005790_10287	137	137	n/a
416	8	1	2799175.007198	n02799175_7198	343	343	n/a
424	8	1	3790512.035174	n03790512_35174	758	758	n/a
432	8	1	2068974.004003	n02068974_4003	165	165	n/a
440	8	1	3436182.005137	n03436182_5137	566	566	n/a
448	8	2	3436182.005137	n03436182_5137	566	566	449.055109
456	8	1	2432983.031019	n02432983_31019	255	255	n/a
464	8	1	2391049.006026	n02391049_6026	246	246	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
